Date,Vendor Code,Vendor,County,"Notes for ""Other",Order #,Program,Protein LBS,Starch LBS,Veg LBS,Fruit LBS,Baked Goods LBS,Dairy LBS,Grocery LBS,Indiv Meal LBS,Indiv Meals,Total Pounds," 8,093,927.70 ",,,,,,,,
10/2/2024,,Karl King Holdings,St. Joseph,,26063,CCFN,,,,,,,7.9,,,7.9,,,,,,,,,
10/2/2024,,Karl King Holdings,St. Joseph,,26064,CCFN,,,,,,,6,,,6,,,,,,,,,
10/2/2024,,Madison Steam,St. Joseph,,25142,Backpack,,,,,,,,750,600,750,,,,,,,,,
10/2/2024,,Mishawaka Food Pantry,St. Joseph,,25825,CCFN,,,,,280,,,,,280,,,,,,,,,
10/2/2024,,Nappanee Open Door,Elkhart,,25486,Backpack,,,,,,,,37.5,30,37.5,,,,,,,,,
10/2/2024,,Nappanee Open Door,Elkhart,,25829,CCFN,,,,,42,,,,,42,,,,,,,,,
10/2/2024,,Nappanee Open Door,Elkhart,,25847,CCFN,,,,37,,,,,,37,,,,,,,,,
10/2/2024,,Nappanee Open Door,Elkhart,,26044,CCFN,,,,,,,12,,,12,,,,,,,,,
10/2/2024,,Oaklawn Properties,St. Joseph,,26086,CCFN,,,24,,4,24.5,16,,,68.5,,,,,,,,,
10/2/2024,,Robertsons Apartments,St. Joseph,,25761,CCFN,,,10,,,,,,,10,,,,,,,,,
10/2/2024,,Robertsons Apartments,St. Joseph,,25818,CCFN,25,,,,26,,30,,,81,,,,,,,,,
10/2/2024,,Robertsons Apartments,St. Joseph,,25840,Backpack,,,,,,,,30,24,30,,,,,,,,,
10/2/2024,,Robertsons Apartments,St. Joseph,,25840,CCFN,,,,68,,,,,,68,,,,,,,,,
10/2/2024,,Robertsons Apartments,St. Joseph,,25875,CCFN,,,,,,120,,,,120,,,,,,,,,
10/2/2024,,Robertsons Apartments,St. Joseph,,25911,CCFN,,,,,,,120,,,120,,,,,,,,,
10/2/2024,,Robertsons Apartments,St. Joseph,,25990,CCFN,,,5,,,,,,,5,,,,,,,,,
10/2/2024,,Robertsons Apartments,St. Joseph,,25993,CCFN,,,,37,,,,,,37,,,,,,,,,
10/2/2024,,Robertsons Apartments,St. Joseph,,26032,CCFN,,,29,,,,,,,29,,,,,,,,,
10/2/2024,,Robertsons Apartments,St. Joseph,,26060,CCFN,,,,,,,296,,,296,,,,,,,,,
10/2/2024,,Robertsons Apartments,St. Joseph,,26085,CCFN,,,24,,12,21,,,,57,,,,,,,,,
10/2/2024,,Robertsons Apartments,St. Joseph,,26138,CCFN,,15,,,11.9,,,,,26.9,,,,,,,,,
10/2/2024,,S.A.K.A.L the Center,Elkhart,,25832,CCFN,,,30,204,,,,,,306,,,,,,,,,
10/2/2024,,S.A.K.A.L the Center,Elkhart,,25833,CCFN,,,,,94,,,,,94,,,,,,,,,
10/2/2024,,S.A.K.A.L the Center,Elkhart,,25852,CCFN,,,,,30,,,,,30,,,,,,,,,
10/2/2024,,S.A.K.A.L the Center,Elkhart,,25853,CCFN,,,,,,32.5,,,,32.5,,,,,,,,,
10/2/2024,,S.A.K.A.L the Center,Elkhart,,25854,CCFN,17,,,,11,,32,,,60,,,,,,,,,
10/2/2024,,S.A.K.A.L the Center,Elkhart,,25855,CCFN,,,,,,,192,,,192,,,,,,,,,
10/2/2024,,S.A.K.A.L the Center,Elkhart,,25857,CCFN,40,,,68,,,,,,108,,,,,,,,,
10/2/2024,,S.A.K.A.L the Center,Elkhart,,25859,CCFN,,,,,55,120,160,,,335,,,,,,,,,
10/2/2024,,S.A.K.A.L the Center,Elkhart,,25898,CCFN,,,,,14,,,,,14,,,,,,,,,
10/2/2024,,S.A.K.A.L the Center,Elkhart,,25902,CCFN,,,,,,,360,,,360,,,,,,,,,
10/2/2024,,S.A.K.A.L the Center,Elkhart,,25971,CCFN,,,,,,,24,,,24,,,,,,,,,
10/2/2024,,S.A.K.A.L the Center,Elkhart,,26022,CCFN,,,,,,,69,,,69,,,,,,,,,
10/2/2024,,S.A.K.A.L the Center,Elkhart,,26023,CCFN,,,,74,,,,,,74,,,,,,,,,
10/2/2024,,S.A.K.A.L the Center,Elkhart,,26026,CCFN,,,,,,,55,,,55,,,,,,,,,
10/2/2024,,S.A.K.A.L the Center,Elkhart,,26062,CCFN,,,,,,,506,,,506,,,,,,,,,
10/2/2024,,S.A.K.A.L the Center,Elkhart,,26068,CCFN,,,,,,,120,,,120,,,,,,,,,
10/2/2024,,S.A.K.A.L the Center,Elkhart,,26069,CCFN,,,21,,,,,,,21,,,,,,,,,
10/2/2024,,S.A.K.A.L the Center,Elkhart,,26091,CCFN,,15,,,11.9,,,,,26.9,,,,,,,,,
10/2/2024,,Salvation Army - Kroc Center,St. Joseph,,25336,Backpack,,,,,,,,30,24,30,,,,,,,,,
10/2/2024,,Salvation Army - Kroc Center,St. Joseph,,25336,CCFN,,,,,6.3,,,,,6.3,,,,,,,,,
10/2/2024,,Salvation Army - Kroc Center,St. Joseph,,25916,Backpack,,,,,,,,30,24,30,,,,,,,,,
10/2/2024,,Salvation Army - Kroc Center,St. Joseph,,25957,CCFN,,,10,,,,,,,10,,,,,,,,,
10/2/2024,,St Joe County Public Library,,,25824,Backpack,,,,,,,,225,180,225,,,,,,,,,
10/2/2024,,St. Augustine Parish - Soup Kitchen,St. Joseph,,23634,CCFN,,,,74,,,,,,74,,,,,,,,,
10/2/2024,,Storehouse Food Pantry,,,25679,Backpack,,,,,,,,150,120,150,,,,,,,,,
10/2/2024,,Storehouse Food Pantry,,,25679,CCFN,,,,6,12,120,124,,,262,,,,,,,,,
10/2/2024,,Storehouse Food Pantry,,,25823,CCFN,,,,,84,,,,,84,,,,,,,,,
10/2/2024,,Storehouse Food Pantry,,,25962,CCFN,,,,74,,,44,,,118,,,,,,,,,
10/2/2024,,Storehouse Food Pantry,,,26145,CCFN,,,,,,,80,,,80,,,,,,,,,
10/2/2024,,The Center,Elkhart,,25770,CCFN,,,,20,83,,,,,103,,,,,,,,,
10/2/2024,,The Center,Elkhart,,25831,Backpack,,,,,,,,412.5,330,412.5,,,,,,,,,
10/2/2024,,The Center,Elkhart,,25831,CCFN,,,,,28,,,,,28,,,,,,,,,
10/2/2024,,The Center,Elkhart,,25958,CCFN,,,,,,,660,,,660,,,,,,,,,
10/2/2024,,The Center,Elkhart,,25992,CCFN,,,40,,,,,,,40,,,,,,,,,
10/2/2024,,The Center,Elkhart,,25999,CCFN,,,,,,,205.5,,,205.5,,,,,,,,,
10/2/2024,,The Center,Elkhart,,26065,CCFN,,,,,,,39,,,39,,,,,,,,,
10/2/2024,,The Center,Elkhart,,26077,CCFN,32,77,96,95,,20,,,,320,,,,,,,,,
10/2/2024,,The Center,Elkhart,,26131,CCFN,,15,,,24.1,,,,,39.1,,,,,,,,,
10/2/2024,,The Walorski Family Foundation,St. Joseph,,25757,CCFN,,,,,28,,,,,28,,,,,,,,,
10/2/2024,,The Walorski Family Foundation,St. Joseph,,25889,CCFN,,,,,,,105.3,,,105.3,,,,,,,,,
10/2/2024,,The Walorski Family Foundation,St. Joseph,,26070,CCFN,,,,,,,40,,,40,,,,,,,,,
10/2/2024,,The Walorski Family Foundation,St. Joseph,,26071,CCFN,,,,28,20,,,,,48,,,,,,,,,
10/2/2024,,Thee Outlet,St. Joseph,,25917,Backpack,,,,,,,,150,120,150,,,,,,,,,
10/2/2024,,Unity Gardens,St. Joseph,,26147,CCFN,,,,74,,,54,,,128,,,,,,,,,
10/2/2024,,Village Food Pantry,St. Joseph,,26020,CCFN,,,,,,,16,,,16,,,,,,,,,
10/3/2024,,Bristol Elementary,,,25932,Backpack,,,,,,,,322.5,258,322.5,,,,,,,,,
10/3/2024,,Bristol Public Library,Elkhart,,25934,Backpack,,,,,,,,150,120,150,,,,,,,,,
10/3/2024,,CAPS,,,26202,Backpack,,,,,,,,525,420,525,,,,,,,,,
10/3/2024,,Calvary United Methodist Church,Elkhart,,25899,Backpack,,,,,,,,37.5,30,37.5,,,,,,,,,
10/3/2024,,Calvary United Methodist Church,Elkhart,,25956,CCFN,,,,,,,210,,,210,,,,,,,,,
10/3/2024,,Calvary United Methodist Church,Elkhart,,25978,CCFN,,,10,,,,,,,10,,,,,,,,,
10/3/2024,,Calvary United Methodist Church,Elkhart,,26001,CCFN,,,,,,,25,,,25,,,,,,,,,
10/3/2024,,Calvary United Methodist Church,Elkhart,,26004,CCFN,,,,,,,44,,,44,,,,,,,,,
10/3/2024,,Calvary United Methodist Church,Elkhart,,26005,CCFN,,25,,,,,,,,25,,,,,,,,,
10/3/2024,,Calvary United Methodist Church,Elkhart,,26006,CCFN,,,,74,,,,,,74,,,,,,,,,
10/3/2024,,Calvary United Methodist Church,Elkhart,,26024,CCFN,,,,,,,75,,,75,,,,,,,,,
10/3/2024,,Calvary United Methodist Church,Elkhart,,26081,CCFN,,,,68,,,,,,68,,,,,,,,,
10/3/2024,,Calvary United Methodist Church,Elkhart,,26171,CCFN,,,,,19,,44,,,63,,,,,,,,,
10/3/2024,,Calvary United Methodist Church,Elkhart,,26177,CCFN,,,,,,,10,,,10,,,,,,,,,
10/3/2024,,Chamberlain Elementary,,,25941,Backpack,,,,,,,,45,36,45,,,,,,,,,
10/3/2024,,Christian Center Church Food Pantry,St. Joseph,,25948,Backpack,,,,,,,,90,72,90,,,,,,,,,
10/3/2024,,Christian Center Church Food Pantry,St. Joseph,,26055,CCFN,,,42,,,,,,,42,,,,,,,,,
10/3/2024,,Christian Center Church Food Pantry,St. Joseph,,26084,CCFN,,,,,,,13,,,13,,,,,,,,,
10/3/2024,,Christian Center Church Food Pantry,St. Joseph,,26103,CCFN,,,,204,,,,,,204,,,,,,,,,
10/3/2024,,Church Community Services,,,25988,Backpack,,,,,,,,2100,1680,2100,,,,,,,,,
10/3/2024,,Clay UMC Food Pantry,,,25920,Backpack,,,,,,,,375,300,375,,,,,,,,,
10/3/2024,,Clay UMC Food Pantry,,,25920,CCFN,,,,,350,,,,,350,,,,,,,,,
10/3/2024,,Clubhouse of St Joseph County,St. Joseph,,26076,CCFN,,,,34,,,,,,34,,,,,,,,,
10/3/2024,,Concord East Side,Elkhart,,25942,Backpack,,,,,,,,112.5,90,112.5,,,,,,,,,
10/3/2024,,Concord Ox Bow Elementary,Elkhart,,26144,Backpack,,,,,,,,187.5,150,187.5,,,,,,,,,
10/3/2024,,Concord South Side,,,25995,Backpack,,,,,,,,375,300,375,,,,,,,,,
10/3/2024,,Concord West Side,,,25994,Backpack,,,,,,,,0,0,0,,,,,,,,,
10/3/2024,,Eastwood Elementary,,,25922,Backpack,,,,,,,,75,60,75,,,,,,,,,
10/3/2024,,Elkhart Fieldhouse,,,26158,Backpack,,,,,,,,75,60,75,,,,,,,,,
10/3/2024,,Elkhart Freshman Division (CCS),Elkhart,,26157,Backpack,,,,,,,,150,120,150,,,,,,,,,
10/3/2024,,Excel Center,,,25991,Backpack,,,,,,,,75,60,75,,,,,,,,,
10/3/2024,,Family Resource Center,,,25918,Backpack,,,,,,,,225,180,225,,,,,,,,,
10/3/2024,,Feed A Friend,Elkhart,,26133,CCFN,11,,14.9,63.8,15,11.5,30,,,146.2,,,,,,,,,
10/3/2024,,Feed A Friend,Elkhart,,26136,CCFN,,,,51,,,,,,51,,,,,,,,,
10/3/2024,,Goshen Intermediate,,,25939,Backpack,,,,,,,,112.5,90,112.5,,,,,,,,,
10/3/2024,,Gymtown Food Pantry,Elkhart,,25841,CCFN,,,,,,,360,,,360,,,,,,,,,
10/3/2024,,Gymtown Food Pantry,Elkhart,,25931,CCFN,,,,,168,,,,,168,,,,,,,,,
10/3/2024,,Gymtown Food Pantry,Elkhart,,25963,CCFN,,,,,,,60,,,60,,,,,,,,,
10/3/2024,,Gymtown Food Pantry,Elkhart,,25964,CCFN,,,,74,,,,,,74,,,,,,,,,
10/3/2024,,Gymtown Food Pantry,Elkhart,,26025,CCFN,,,,74,,,145,,,219,,,,,,,,,
10/3/2024,,Gymtown Food Pantry,Elkhart,,26083,CCFN,,,,,,,2.8,,,2.8,,,,,,,,,
10/3/2024,,Heart City Health - Scenic,,,25921,Backpack,,,,,,,,90,72,90,,,,,,,,,
10/3/2024,,Heart City Health - Simpson,,,25925,Backpack,,,,,,,,187.5,150,187.5,,,,,,,,,
10/3/2024,,Heart City Health - Women Health,Elkhart,,25923,Backpack,,,,,,,,0,0,0,,,,,,,,,
10/3/2024,,Hope Avenue - Oaklawn,St. Joseph,,24747,CCFN,,,,,,,150,,,150,,,,,,,,,
10/3/2024,,Hope Avenue - Oaklawn,St. Joseph,,25967,Backpack,,,,,,,,30,24,30,,,,,,,,,
10/3/2024,,Hope Avenue - Oaklawn,St. Joseph,,25967,CCFN,,,,,,,82,,,82,,,,,,,,,
10/3/2024,,Mary Beck Elementary,,,26159,Backpack,,,,,,,,112.5,90,112.5,,,,,,,,,
10/3/2024,,Mary Daly,,,25926,Backpack,,,,,,,,210,168,210,,,,,,,,,
10/3/2024,,Mary Feeser Elementary,,,25919,Backpack,,,,,,,,112.5,90,112.5,,,,,,,,,
10/3/2024,,Miami Village Church,,,25982,CCFN,,,,,,,42.5,,,42.5,,,,,,,,,
10/3/2024,,Miami Village Church,,,26072,CCFN,,,,,,,10,,,10,,,,,,,,,
10/3/2024,,Middlebury Community Food Pantry,Elkhart,,25650,CCFN,,,,,,120,,,,120,,,,,,,,,
10/3/2024,,Middlebury Community Food Pantry,Elkhart,,25935,Backpack,,,,,,,,375,300,375,,,,,,,,,
10/3/2024,,Middlebury Community Food Pantry,Elkhart,,25935,CCFN,,,,,280,,,,,280,,,,,,,,,
10/3/2024,,Middlebury Community Food Pantry,Elkhart,,25977,CCFN,,,,,,,360,,,360,,,,,,,,,
10/3/2024,,Middlebury Community Food Pantry,Elkhart,,26042,CCFN,,,,74,,,,,,74,,,,,,,,,
10/3/2024,,Middlebury Community Food Pantry,Elkhart,,26043,CCFN,,,,,,,50,,,50,,,,,,,,,
10/3/2024,,Model Elementary,,,25683,Backpack,,,,,,,,112.5,90,112.5,,,,,,,,,
10/3/2024,,Monger Elementary (CCS),,,25061,Backpack,,,,,,,,262.5,210,262.5,,,,,,,,,
10/3/2024,,Monger Elementary (CCS),,,25070,Backpack,,,,,,,,270,216,270,,,,,,,,,
10/3/2024,,Monger Elementary (CCS),,,26051,Backpack,,,,,,,,,,,,,,,,,,,
10/3/2024,,Pace Preschool - Hawthorne,,,25418,Backpack,,,,,,,,232.5,186,232.5,,,,,,,,,
10/3/2024,,Parkside Elementary,,,25937,Backpack,,,,,,,,150,120,150,,,,,,,,,
10/3/2024,,Pierre Moran MS (CCS),,,26104,Backpack,,,,,,,,195,156,195,,,,,,,,,
10/3/2024,,Pierre Moran MS (CCS),,,26104,CCFN,,,,,,,0.1,,,0.1,,,,,,,,,
10/3/2024,,Prairie View,,,25938,Backpack,,,,,,,,60,48,60,,,,,,,,,
10/3/2024,,Premier Arts Academy,,,25794,Backpack,,,,,,,,262.5,210,262.5,,,,,,,,,
10/3/2024,,Pride @ Beck (CCS),,,26156,Backpack,,,,,,,,37.5,30,37.5,,,,,,,,,
10/3/2024,,Riverview Elementary,,,25669,Backpack,,,,,,,,247.5,198,247.5,,,,,,,,,
10/3/2024,,Rushton Apartments,St. Joseph,,26000,CCFN,,,58,,,,,,,58,,,,,,,,,
10/3/2024,,Rushton Apartments,St. Joseph,,26087,CCFN,,,,,,,34,,,34,,,,,,,,,
10/3/2024,,Rushton Apartments,St. Joseph,,26088,CCFN,,,,,,,2.8,,,2.8,,,,,,,,,
10/3/2024,,Rushton Apartments,St. Joseph,,26089,CCFN,28,,22.9,81.1,,41,,,,173,,,,,,,,,
10/3/2024,,Salvation Army - Elkhart,Elkhart,,26048,CCFN,,,,,,,16,,,16,,,,,,,,,
10/3/2024,,Salvation Army - Goshen,Elkhart,,25762,CCFN,,,,,7.5,120,,,,127.5,,,,,,,,,
10/3/2024,,Salvation Army - Goshen,Elkhart,,25910,CCFN,87,,15,,,,,,,102,,,,,,,,,
10/3/2024,,Salvation Army - Goshen,Elkhart,,25951,CCFN,,,,37,,,,,,37,,,,,,,,,
10/3/2024,,Salvation Army - Goshen,Elkhart,,25952,CCFN,,,,,,,300,,,300,,,,,,,,,
10/3/2024,,Salvation Army - Goshen,Elkhart,,26035,CCFN,,,,,,,56.5,,,56.5,,,,,,,,,
10/3/2024,,Salvation Army - Goshen,Elkhart,,26098,CCFN,,,,,25.9,,,,,25.9,,,,,,,,,
10/3/2024,,The Hub Bristol,Elkhart,,25780,CCFN,,,,36,,80,,,,116,,,,,,,,,
10/3/2024,,The Hub Bristol,Elkhart,,25897,CCFN,,,,,,,160,,,160,,,,,,,,,
10/3/2024,,The Hub Bristol,Elkhart,,25903,Backpack,,,,,,,,112.5,90,112.5,,,,,,,,,
10/3/2024,,The Hub Bristol,Elkhart,,25903,CCFN,,,,74,,,,,,74,,,,,,,,,
10/3/2024,,The Hub Bristol,Elkhart,,25929,CCFN,,,,,112,,,,,112,,,,,,,,,
10/3/2024,,The Hub Bristol,Elkhart,,26037,CCFN,,,,,,,70.4,,,70.4,,,,,,,,,
10/3/2024,,The Hub Bristol,Elkhart,,26067,CCFN,,,,,,,12,,,12,,,,,,,,,
10/3/2024,,The Hub Bristol,Elkhart,,26080,CCFN,,,,,,,44,,,44,,,,,,,,,
10/3/2024,,The Hub Bristol,Elkhart,,26122,CCFN,,,,,,,40,,,40,,,,,,,,,
10/3/2024,,Tolson Center,Elkhart,,25933,Backpack,,,,,,,,225,180,225,,,,,,,,,
10/3/2024,,Waterford Elementary,,,25940,Backpack,,,,,,,,105,84,105,,,,,,,,,
10/3/2024,,West Goshen Elementary,,,25944,Backpack,,,,,,,,105,84,105,,,,,,,,,
10/3/2024,,Woodland Elementary (CCS),,,25810,Backpack,,,,,,,,225,180,225,,,,,,,,,
10/3/2024,,World Harvest Church Pantry,St. Joseph,,25805,Backpack,,,,,,,,150,120,150,,,,,,,,,
10/3/2024,,World Harvest Church Pantry,St. Joseph,,25805,CCFN,,50,50,,,,572,,,672,,,,,,,,,
10/3/2024,,World Harvest Church Pantry,St. Joseph,,25924,CCFN,,,,,112,,,,,112,,,,,,,,,
10/3/2024,,World Harvest Church Pantry,St. Joseph,,26028,CCFN,,,,74,,,,,,74,,,,,,,,,
10/3/2024,,World Harvest Church Pantry,St. Joseph,,26050,CCFN,,,17.9,74,,,245,,,336.9,,,,,,,,,
10/3/2024,,World Harvest Church Pantry,St. Joseph,,26141,CCFN,,,,278,,,200,,,478,,,,,,,,,
10/4/2024,,Beacon Health System Community Impact,St. Joseph,,21183,CCFN,,,,,,,141,,,141,,,,,,,,,
10/4/2024,,Brick of Hope Ministries,,,26125,CCFN,,,,,,,30,,,30,,,,,,,,,
10/4/2024,,Career Academy,,,26012,Backpack,,,,,,,,300,240,300,,,,,,,,,
10/4/2024,,Clay Intermediate,,,26019,Backpack,,,,,,,,787.5,630,787.5,,,,,,,,,
10/4/2024,,Darden Elementary,,,25049,Backpack,,,,,,,,0,0,0,,,,,,,,,
10/4/2024,,Edison Middle School,,,26015,Backpack,,,,,,,,187.5,150,187.5,,,,,,,,,
10/4/2024,,Edwardsburg Food Pantry,Michigan,,25984,CCFN,,,,74,,,96,,,170,,,,,,,,,
10/4/2024,,Families First Center,St. Joseph,,25052,Backpack,,,,,,,,0,0,0,,,,,,,,,
10/4/2024,,Feed A Friend,Elkhart,,26134,CCFN,,,15.9,71.3,18,7,,,,112.2,,,,,,,,,
10/4/2024,,Feed A Friend,Elkhart,,26197,CCFN,,,,51,,,,,,51,,,,,,,,,
10/4/2024,,Hannah's House - Mishawaka,St. Joseph,,25076,Backpack,,,,,,,,150,120,150,,,,,,,,,
10/4/2024,,Harrison Elementary,,,26011,Backpack,,,,,,,,150,120,150,,,,,,,,,
10/4/2024,,Linden House,St. Joseph,,25667,CCFN,,,,37,,,54,,,91,,,,,,,,,
10/4/2024,,Marshall Traditional School,St. Joseph,,26010,Backpack,,,,,,,,660,528,660,,,,,,,,,
10/4/2024,,Miami Hill Apartments,St. Joseph,,26008,CCFN,25,,,,29,,30,,,84,,,,,,,,,
10/4/2024,,Navarre Middle School,,,25915,CCFN,,,,,,,90,,,90,,,,,,,,,
10/4/2024,,Navarre Middle School,,,26018,Backpack,,,,,,,,37.5,30,37.5,,,,,,,,,
10/4/2024,,Navarre Middle School,,,26099,CCFN,,,,74,,,13,,,87,,,,,,,,,
10/4/2024,,Northern Indiana Atheists,St. Joseph,,25983,CCFN,,,,37,,,12,,,49,,,,,,,,,
10/4/2024,,Northern Indiana Atheists,St. Joseph,,26078,CCFN,,,,85,,,,,,85,,,,,,,,,
10/4/2024,,Northern Indiana Atheists,St. Joseph,,26196,Backpack,,,,,,,,75,60,75,,,,,,,,,
10/4/2024,,Nuner Elementary,,,26009,Backpack,,,,,,,,60,48,60,,,,,,,,,
10/4/2024,,Oliver Apartments - Oaklawn,St. Joseph,,25838,CCFN,,,,37,,,,,,37,,,,,,,,,
10/4/2024,,Paramount School,,,25099,Backpack,,,,,,,,,,,,,,,,,,,
10/4/2024,,Paramount School,,,25218,Backpack,,,,,,,,112.5,90,112.5,,,,,,,,,
10/4/2024,,Recovery Cafe,St. Joseph,,25323,CCFN,,,,,,,40,,,40,,,,,,,,,
10/4/2024,,Resurrection Lutheran,,,25223,Backpack,,,,,,,,112.5,90,112.5,,,,,,,,,
10/4/2024,,South Bend Adult Education,St. Joseph,,25321,Backpack,,,,,,,,0,0,0,,,,,,,,,
10/4/2024,,South Bend Adult Education,St. Joseph,,26206,Backpack,,,,,,,,,,,,,,,,,,,
10/4/2024,,South Bend Adult Education,St. Joseph,,26207,Backpack,,,,,,,,225,180,225,,,,,,,,,
10/4/2024,,South Bend Adult Education,St. Joseph,,26210,Backpack,,,,,,,,225,180,225,,,,,,,,,
10/4/2024,,St Joe County Public Library,,,26017,Backpack,,,,,,,,225,180,225,,,,,,,,,
10/4/2024,,St. Joseph County Department of Health,St. Joseph,,25807,CCFN,,,,,,,44,,,44,,,,,,,,,
10/4/2024,,St. Vincent de Paul - St Pius,St. Joseph,,25979,Backpack,,,,,,,,75,60,75,,,,,,,,,
10/4/2024,,St. Vincent de Paul - St Pius,St. Joseph,,25979,CCFN,,,,,,,182,,,182,,,,,,,,,
10/4/2024,,The Miracle Lyfe Foundation,St. Joseph,,25969,CCFN,0,0,,,,15,360,,,375,,,,,,,,,
10/4/2024,,The Miracle Lyfe Foundation,St. Joseph,,25985,CCFN,,0,,,,,,,,0,,,,,,,,,
10/4/2024,,The Miracle Lyfe Foundation,St. Joseph,,26007,CCFN,,150,20,,,,25,,,195,,,,,,,,,
10/4/2024,,The Miracle Lyfe Foundation,St. Joseph,,26021,CCFN,,,,74,,,,,,74,,,,,,,,,
10/4/2024,,The Miracle Lyfe Foundation,St. Joseph,,26045,CCFN,,,,,,,200,,,200,,,,,,,,,
10/4/2024,,The Miracle Lyfe Foundation,St. Joseph,,26163,Backpack,,,,,,,,150,120,150,,,,,,,,,
10/4/2024,,Wilson Primary,,,26013,Backpack,,,,,,,,187.5,150,187.5,,,,,,,,,
10/4/2024,,YWCA,St. Joseph,,26046,Backpack,,,,,,,,240,192,240,,,,,,,,,
10/7/2024,,Abundant Faith Family Ministries,St. Joseph,,25705,CCFN,45,,,,,,104,,,149,,,,,,,,,
10/7/2024,,"Bond Hall, Notre Dame",St. Joseph,,26108,Backpack,,,,,,,,0,0,0,,,,,,,,,
10/7/2024,,Catholic Charities: South Bend Office,St. Joseph,,25665,CCFN,,,,,,,80,,,80,,,,,,,,,
10/7/2024,,Charles Martin Youth Center,,,26109,Backpack,,,,,,,,150,120,150,,,,,,,,,
10/7/2024,,Christ Temple Apostolic Church,,,25895,CCFN,,,,,,,675,,,675,,,,,,,,,
10/7/2024,,Christ Temple Apostolic Church,,,26105,CCFN,,,,,,,15,,,15,,,,,,,,,
10/7/2024,,Christian Center Church Food Pantry,St. Joseph,,26195,CCFN,45,,,,,,,,,45,,,,,,,,,
10/7/2024,,Christian Center Church Food Pantry,St. Joseph,,26280,CCFN,,,,,,,,,,12,,,,,,,,,
10/7/2024,,Christian Center Church Food Pantry,St. Joseph,,26302,CCFN,,44,,,,,,,,44,,,,,,,,,
10/7/2024,,Clay UMC Food Pantry,,,26106,Backpack,,,,,,,,375,300,375,,,,,,,,,
10/7/2024,,Families First Center,St. Joseph,,26309,Backpack,,,,,,,,112.5,90,112.5,,,,,,,,,
10/7/2024,,Feed A Friend,Elkhart,,26135,CCFN,,,11.5,37,4,7,,,,59.5,,,,,,,,,
10/7/2024,,Feed A Friend,Elkhart,,26198,CCFN,,,,51,,,,,,51,,,,,,,,,
10/7/2024,,St Joe County Public Library,,,26107,Backpack,,,,,,,,225,180,225,,,,,,,,,
10/7/2024,,St Vincent de Paul - St Thomas/ St Vincent FP,Elkhart,,25530,CCFN,,,,74,,,,,,74,,,,,,,,,
10/7/2024,,St Vincent de Paul - St Thomas/ St Vincent FP,Elkhart,,26213,CCFN,,,,,,,,,,,,,,,,,,,
10/7/2024,,St Vincent de Paul - St Thomas/ St Vincent FP,Elkhart,,26305,CCFN,,,,,,,,,,48,,,,,,,,,
10/7/2024,,The Walorski Family Foundation,St. Joseph,,26172,CCFN,,,,,,,40,,,40,,,,,,,,,
10/7/2024,,The Walorski Family Foundation,St. Joseph,,26260,CCFN,,,,,,,,,,72,,,,,,,,,
10/7/2024,,Unity Gardens,St. Joseph,,25676,CCFN,,,,,,,,,,,,,,,,,,,
10/7/2024,,Unity Gardens,St. Joseph,,26268,CCFN,17.5,,,,8.6,,,,,26.1,,,,,,,,,
10/8/2024,,Abundant Faith Family Ministries,St. Joseph,,26403,CCFN,,,,,14,,,,,14,,,,,,,,,
10/8/2024,,Abundant Faith Family Ministries,St. Joseph,,26413,CCFN,,,,,40.6,,,,,40.6,,,,,,,,,
10/8/2024,,Brick of Hope Ministries,,,26366,CCFN,2509,274,414,1780,659,,1783,,,7419,,,,,,,,,
10/8/2024,,Brick of Hope Ministries,,,26379,CCFN,278,,,,81,,,,,359,,,,,,,,,
10/8/2024,,Brick of Hope Ministries,,,26383,CCFN,1962,2268,,1662,818,,1608,,,8318,,,,,,,,,
10/8/2024,,Brick of Hope Ministries,,,26387,CCFN,,,,,,5,,,,5,,,,,,,,,
10/8/2024,,Brick of Hope Ministries,,,26396,CCFN,,,,,336,,,,,336,,,,,,,,,
10/8/2024,,Broadway Christian Parish,St. Joseph,,26173,CCFN,,,,,168,,,,,168,,,,,,,,,
10/8/2024,,Broadway Christian Parish,St. Joseph,,26406,CCFN,,,,,308,,,,,308,,,,,,,,,
10/8/2024,,Christ Temple Apostolic Church,,,26079,CCFN,1902,1912,,1442,607,,702,,,6565,,,,,,,,,
10/8/2024,,Christ the King - St. Vincent de Paul,St. Joseph,,26392,CCFN,,,,,21,,,,,21,,,,,,,,,
10/8/2024,,Christian Center Church Food Pantry,St. Joseph,,26412,CCFN,,,,,28,,,,,28,,,,,,,,,
10/8/2024,,Clubhouse of St Joseph County,St. Joseph,,26201,CCFN,,60,,12,,,116,,,188,,,,,,,,,
10/8/2024,,Community Food Pantry of New Carlisle,,,26175,CCFN,,,,,84,,,,,84,,,,,,,,,
10/8/2024,,Cultivate Food Rescue,St. Joseph,,26362,CCFN,2047,18,,1795,523,144,1829,,,6356,,,,,,,,,
10/8/2024,,Cultivate Food Rescue,St. Joseph,,26372,CCFN,,,,,7841.4,,,,,7841.4,,,,,,,,,
10/8/2024,,Culver Elementary,Marshall,,26112,Backpack,,,,,,,,262.5,210,262.5,,,,,,,,,
10/8/2024,,Culver Food Pantry,,,26110,CCFN,,,,,70,,,,,70,,,,,,,,,
10/8/2024,,David's Courage,,,26113,CCFN,,,,,14,,,,,14,,,,,,,,,
